date,account_id,currency,balance,inflow,outflow,net_flow,day_of_week,day_of_week_num,is_weekend,day_of_month,is_month_end,bank_name,account_type
2025-09-09,ACC-004,MXN,20842195.09,122823.39,729922.43,-607099.04,Tuesday,1,0,9,0,Banco Azteca+,operational
2025-09-10,ACC-004,MXN,20662202.29,607747.29,787740.0900000008,-179992.80000000075,Wednesday,2,0,10,0,Banco Azteca+,operational
2025-09-11,ACC-004,MXN,22313297.02,1987616.24,336521.5,1651094.74,Thursday,3,0,11,0,Banco Azteca+,operational
2025-09-12,ACC-004,MXN,21836122.89,952078.72,1429252.85,-477174.1300000001,Friday,4,0,12,0,Banco Azteca+,operational
2025-09-13,ACC-004,MXN,20351369.25,326232.93,1810986.57,-1484753.6400000001,Saturday,5,1,13,0,Banco Azteca+,operational
2025-09-14,ACC-004,MXN,4445848.055990842,13407.91,1097395.160620896,-1083987.250620896,Sunday,6,1,14,0,Banco Azteca+,operational
2025-09-15,ACC-004,MXN,4377300.056040549,120151.66,1022482.4003292918,-902330.7403292918,Monday,0,0,15,0,Banco Azteca+,operational
2025-09-16,ACC-004,MXN,4290099.405109662,734353.82,2692921.083281403,-1958567.263281403,Tuesday,1,0,16,0,Banco Azteca+,operational
2025-09-17,ACC-004,MXN,18628916.32,760156.4,1340280.97,-580124.57,Wednesday,2,0,17,0,Banco Azteca+,operational
2025-09-18,ACC-004,MXN,18724223.65,505794.46,410487.13,95307.33000000002,Thursday,3,0,18,0,Banco Azteca+,operational
2025-09-19,ACC-004,MXN,19984222.05,2080627.37,820628.97,1259998.4000000001,Friday,4,0,19,0,Banco Azteca+,operational
2025-09-20,ACC-004,MXN,19984222.05,0.0,0.0,0.0,Saturday,5,1,20,0,Banco Azteca+,operational
2025-09-21,ACC-004,MXN,19166925.71,0.0,817296.34,-817296.34,Sunday,6,1,21,0,Banco Azteca+,operational
2025-09-22,ACC-004,MXN,18845837.67,365488.0,686576.04,-321088.04000000004,Monday,0,0,22,0,Banco Azteca+,operational
2025-09-23,ACC-004,MXN,18358672.15,529468.9,1016634.42,-487165.52,Tuesday,1,0,23,0,Banco Azteca+,operational
2025-09-24,ACC-004,MXN,18443079.4,84407.25,0.0,84407.25,Wednesday,2,0,24,0,Banco Azteca+,operational
2025-09-25,ACC-004,MXN,18197789.04,677394.37,922684.73,-245290.36,Thursday,3,0,25,0,Banco Azteca+,operational
2025-09-26,ACC-004,MXN,18784842.09,727474.26,140421.2,587053.06,Friday,4,0,26,0,Banco Azteca+,operational
2025-09-27,ACC-004,MXN,19392053.57,607211.48,0.0,607211.48,Saturday,5,1,27,0,Banco Azteca+,operational
2025-01-01,ACC-005,MXN,150333622.32,3717692.03,3384069.71,333622.31999999983,Wednesday,2,0,1,0,Banco Azteca+,reserve
2025-01-02,ACC-005,MXN,151036788.01,6466087.15,5762921.460000003,703165.6899999976,Thursday,3,0,2,0,Banco Azteca+,reserve
2025-01-03,ACC-005,MXN,149764728.92,5444866.2,6716925.29,-1272059.0899999999,Friday,4,0,3,0,Banco Azteca+,reserve
2025-01-04,ACC-005,MXN,155774262.19,6009533.27,0.0,6009533.27,Saturday,5,1,4,0,Banco Azteca+,reserve
2025-01-05,ACC-005,MXN,155459284.3,719090.48,1034068.36,-314977.88,Sunday,6,1,5,0,Banco Azteca+,reserve
2025-01-06,ACC-005,MXN,155500890.84,3341100.43,3299493.89,41606.54000000004,Monday,0,0,6,0,Banco Azteca+,reserve
2025-01-07,ACC-005,MXN,156615755.49,4199063.54,3084198.89,1114864.65,Tuesday,1,0,7,0,Banco Azteca+,reserve
2025-01-08,ACC-005,MXN,156746285.4,5223201.8,5092671.89,130529.91000000015,Wednesday,2,0,8,0,Banco Azteca+,reserve
2025-01-09,ACC-005,MXN,156390941.9,5456383.13,5811726.62,-355343.4900000002,Thursday,3,0,9,0,Banco Azteca+,reserve
2025-01-10,ACC-005,MXN,157605185.87,5634776.35,4420532.39,1214243.96,Friday,4,0,10,0,Banco Azteca+,reserve
2025-01-11,ACC-005,MXN,160452658.13,5234294.23,2386821.98,2847472.2500000005,Saturday,5,1,11,0,Banco Azteca+,reserve
2025-01-12,ACC-005,MXN,159948694.29857254,0.0,445455.5,-445455.5,Sunday,6,1,12,0,Banco Azteca+,reserve
2025-01-13,ACC-005,MXN,156874521.43,2015285.93,5147967.14,-3132681.21,Monday,0,0,13,0,Banco Azteca+,reserve
2025-01-14,ACC-005,MXN,157104531.59,4515154.28,4285144.11,230010.16999999993,Tuesday,1,0,14,0,Banco Azteca+,reserve
2025-01-15,ACC-005,MXN,159087101.61,7872392.0,5889821.98,1982570.0199999996,Wednesday,2,0,15,0,Banco Azteca+,reserve
2025-01-16,ACC-005,MXN,161405274.07,5927741.89,3609569.43,2318172.4599999995,Thursday,3,0,16,0,Banco Azteca+,reserve
2025-01-17,ACC-005,MXN,159410384.95,3229485.67,5224374.79,-1994889.12,Friday,4,0,17,0,Banco Azteca+,reserve
2025-01-18,ACC-005,MXN,161599100.92,2188715.97,0.0,2188715.97,Saturday,5,1,18,0,Banco Azteca+,reserve
2025-01-19,ACC-005,MXN,161155706.75,1647814.68,2091208.85,-443394.17000000016,Sunday,6,1,19,0,Banco Azteca+,reserve
2025-01-20,ACC-005,MXN,161797495.25,4487946.04,3846157.55,641788.4900000002,Monday,0,0,20,0,Banco Azteca+,reserve
2025-01-21,ACC-005,MXN,160887099.59,3980970.45,4891366.1,-910395.6499999994,Tuesday,1,0,21,0,Banco Azteca+,reserve
2025-01-22,ACC-005,MXN,159738379.28,4972698.51,6121418.82,-1148720.3100000005,Wednesday,2,0,22,0,Banco Azteca+,reserve
2025-01-23,ACC-005,MXN,161615630.99,6518693.56,4641441.85,1877251.71,Thursday,3,0,23,0,Banco Azteca+,reserve
2025-01-24,ACC-005,MXN,159847860.04,4111249.22,5879020.17,-1767770.9499999997,Friday,4,0,24,0,Banco Azteca+,reserve
2025-01-25,ACC-005,MXN,161390464.38,2894596.85,1351992.51,1542604.34,Saturday,5,1,25,0,Banco Azteca+,reserve
2025-01-26,ACC-005,MXN,160956014.38,3212305.28,3646755.28,-434450.0,Sunday,6,1,26,0,Banco Azteca+,reserve
2025-01-27,ACC-005,MXN,159850834.95,6907727.479999993,8012906.91,-1105179.4300000072,Monday,0,0,27,0,Banco Azteca+,reserve
2025-01-28,ACC-005,MXN,158123943.44,3410551.62,5137443.12,-1726891.5,Tuesday,1,0,28,0,Banco Azteca+,reserve
2025-01-29,ACC-005,MXN,157980606.09,4761551.04,4904888.4,-143337.36000000034,Wednesday,2,0,29,0,Banco Azteca+,reserve
2025-01-30,ACC-005,MXN,158985835.24,3713708.69,2708479.54,1005229.1499999999,Thursday,3,0,30,0,Banco Azteca+,reserve
2025-01-31,ACC-005,MXN,160036787.42,4916922.25,3865970.06,1050952.19,Friday,4,0,31,1,Banco Azteca+,reserve
2025-02-01,ACC-005,MXN,161317140.97,2058062.65,777709.1,1280353.5499999998,Saturday,5,1,1,0,Banco Azteca+,reserve
2025-02-02,ACC-005,MXN,159101947.44257033,161868.29,2377061.81742967,-2215193.52742967,Sunday,6,1,2,0,Banco Azteca+,reserve
2025-02-03,ACC-005,MXN,158036865.95,5011105.43,6010425.92,-999320.4900000002,Monday,0,0,3,0,Banco Azteca+,reserve
2025-02-04,ACC-005,MXN,160737043.12,8195576.57,5495399.4,2700177.17,Tuesday,1,0,4,0,Banco Azteca+,reserve
2025-02-05,ACC-005,MXN,162927315.34,5601817.38,3411545.16,2190272.2199999997,Wednesday,2,0,5,0,Banco Azteca+,reserve
2025-02-06,ACC-005,MXN,157925875.44,2791095.72,7792535.61,-5001439.890000001,Thursday,3,0,6,0,Banco Azteca+,reserve
2025-02-07,ACC-005,MXN,157800267.98,3279362.74,3404970.2,-125607.45999999996,Friday,4,0,7,0,Banco Azteca+,reserve
2025-02-08,ACC-005,MXN,157754653.43,1831905.01,1877519.56,-45614.55000000005,Saturday,5,1,8,0,Banco Azteca+,reserve
2025-02-09,ACC-005,MXN,156685813.15,469309.83,1538150.12,-1068840.29,Sunday,6,1,9,0,Banco Azteca+,reserve
2025-02-10,ACC-005,MXN,159561576.5,6626831.73,3751068.38,2875763.3500000006,Monday,0,0,10,0,Banco Azteca+,reserve
2025-02-11,ACC-005,MXN,155514670.31,2563081.51,6609987.69,-4046906.1800000006,Tuesday,1,0,11,0,Banco Azteca+,reserve
2025-02-12,ACC-005,MXN,156934232.38,5431034.03,4011471.96,1419562.0700000003,Wednesday,2,0,12,0,Banco Azteca+,reserve
2025-02-13,ACC-005,MXN,155305971.2,2225065.31,3853326.49,-1628261.1800000002,Thursday,3,0,13,0,Banco Azteca+,reserve
2025-02-14,ACC-005,MXN,153100041.64,4574219.88,6780149.44,-2205929.5600000005,Friday,4,0,14,0,Banco Azteca+,reserve
2025-02-15,ACC-005,MXN,151519954.15,250193.06,1830280.56,-1580087.5,Saturday,5,1,15,0,Banco Azteca+,reserve
2025-02-16,ACC-005,MXN,154361172.48,2841218.33,0.0,2841218.33,Sunday,6,1,16,0,Banco Azteca+,reserve
2025-02-17,ACC-005,MXN,157473459.15,6226599.62,3114312.95,3112286.67,Monday,0,0,17,0,Banco Azteca+,reserve
2025-02-18,ACC-005,MXN,157292856.53,5247008.56,5427611.18,-180602.6200000001,Tuesday,1,0,18,0,Banco Azteca+,reserve
2025-02-19,ACC-005,MXN,157817683.04,6424762.61,5899936.1,524826.5100000007,Wednesday,2,0,19,0,Banco Azteca+,reserve
2025-02-20,ACC-005,MXN,154988783.32,982745.72,3811645.43,-2828899.71,Thursday,3,0,20,0,Banco Azteca+,reserve
2025-02-21,ACC-005,MXN,155195205.16,4863865.95,4657444.11,206421.83999999985,Friday,4,0,21,0,Banco Azteca+,reserve
2025-02-22,ACC-005,MXN,154587218.9,2603571.41,3211557.67,-607986.2599999998,Saturday,5,1,22,0,Banco Azteca+,reserve
2025-02-23,ACC-005,MXN,155735379.42,2795635.24,1647474.73,1148160.5100000002,Sunday,6,1,23,0,Banco Azteca+,reserve
2025-02-24,ACC-005,MXN,153257854.16,1796661.43,4274186.69,-2477525.2600000007,Monday,0,0,24,0,Banco Azteca+,reserve
2025-02-25,ACC-005,MXN,155260651.4,5235852.51,3233055.27,2002797.2399999998,Tuesday,1,0,25,0,Banco Azteca+,reserve
2025-02-26,ACC-005,MXN,154519874.0,5637940.8,6378718.2,-740777.4000000004,Wednesday,2,0,26,0,Banco Azteca+,reserve
2025-02-27,ACC-005,MXN,159141017.74,4831630.91,210487.18,4621143.73,Thursday,3,0,27,0,Banco Azteca+,reserve
2025-02-28,ACC-005,MXN,153787072.25,2740267.7,8094213.19,-5353945.49,Friday,4,0,28,1,Banco Azteca+,reserve
2025-03-01,ACC-005,MXN,154792012.65,1004940.4,0.0,1004940.4,Saturday,5,1,1,0,Banco Azteca+,reserve
2025-03-02,ACC-005,MXN,156559569.94,3769568.45,2002011.15,1767557.3000000003,Sunday,6,1,2,0,Banco Azteca+,reserve
2025-03-03,ACC-005,MXN,157542735.57,6426677.18,5443511.55,983165.6299999999,Monday,0,0,3,0,Banco Azteca+,reserve
2025-03-04,ACC-005,MXN,157378182.01,5448708.67,5613262.24,-164553.5700000003,Tuesday,1,0,4,0,Banco Azteca+,reserve
2025-03-05,ACC-005,MXN,154576941.43,5819039.89,8620280.46,-2801240.570000001,Wednesday,2,0,5,0,Banco Azteca+,reserve
2025-03-06,ACC-005,MXN,158211579.62,6138260.14,2503621.94,3634638.1999999997,Thursday,3,0,6,0,Banco Azteca+,reserve
2025-03-07,ACC-005,MXN,156795871.95,5453017.63,6868725.3,-1415707.67,Friday,4,0,7,0,Banco Azteca+,reserve
2025-03-08,ACC-005,MXN,159225119.47,3767335.68,1338088.16,2429247.5200000005,Saturday,5,1,8,0,Banco Azteca+,reserve
2025-03-09,ACC-005,MXN,159475424.62,3765585.62,3515280.47,250305.1499999999,Sunday,6,1,9,0,Banco Azteca+,reserve
2025-03-10,ACC-005,MXN,164455075.33,8886795.84,3907145.13,4979650.71,Monday,0,0,10,0,Banco Azteca+,reserve
2025-03-11,ACC-005,MXN,163795147.49,4099206.26,4759134.1,-659927.8399999999,Tuesday,1,0,11,0,Banco Azteca+,reserve
2025-03-12,ACC-005,MXN,164122407.9,4110894.33,3783633.92,327260.41000000015,Wednesday,2,0,12,0,Banco Azteca+,reserve
2025-03-13,ACC-005,MXN,159973432.76,389502.67,4538477.81,-4148975.1399999997,Thursday,3,0,13,0,Banco Azteca+,reserve
2025-03-14,ACC-005,MXN,161033384.58,5390077.75,4330125.93,1059951.8200000003,Friday,4,0,14,0,Banco Azteca+,reserve
2025-03-15,ACC-005,MXN,163999628.18,5049010.44,2082766.85,2966243.5900000003,Saturday,5,1,15,0,Banco Azteca+,reserve
2025-03-16,ACC-005,MXN,165556982.82,4085278.39,2527923.75,1557354.6400000001,Sunday,6,1,16,0,Banco Azteca+,reserve
2025-03-17,ACC-005,MXN,166131739.97,6334884.49,5760127.34,574757.1500000004,Monday,0,0,17,0,Banco Azteca+,reserve
2025-03-18,ACC-005,MXN,167980529.2,7257937.92,5409148.69,1848789.2299999995,Tuesday,1,0,18,0,Banco Azteca+,reserve
2025-03-19,ACC-005,MXN,167862586.33,5872802.07,5990744.93,-117942.8599999994,Wednesday,2,0,19,0,Banco Azteca+,reserve
2025-03-20,ACC-005,MXN,166363123.94,4551954.16,6051416.56,-1499462.3999999994,Thursday,3,0,20,0,Banco Azteca+,reserve
2025-03-21,ACC-005,MXN,170197433.25,8708088.48,4873779.17,3834309.3100000005,Friday,4,0,21,0,Banco Azteca+,reserve
2025-03-22,ACC-005,MXN,168634486.29,2756287.68,4319234.64,-1562946.9599999995,Saturday,5,1,22,0,Banco Azteca+,reserve
2025-03-23,ACC-005,MXN,170402681.05,3946474.1,2178279.35,1768194.75,Sunday,6,1,23,0,Banco Azteca+,reserve
2025-03-24,ACC-005,MXN,165120041.98,1050722.18,6333361.25,-5282639.07,Monday,0,0,24,0,Banco Azteca+,reserve
2025-03-25,ACC-005,MXN,158697844.1,1288804.43,7711002.309999995,-6422197.879999995,Tuesday,1,0,25,0,Banco Azteca+,reserve
2025-03-26,ACC-005,MXN,157062938.67,5029886.7,6664792.13,-1634905.4299999997,Wednesday,2,0,26,0,Banco Azteca+,reserve
2025-03-27,ACC-005,MXN,157770344.39,3295005.9,2587600.18,707405.7199999997,Thursday,3,0,27,0,Banco Azteca+,reserve
2025-03-28,ACC-005,MXN,157919213.05,5144503.42,4995634.76,148868.66000000015,Friday,4,0,28,0,Banco Azteca+,reserve
2025-03-29,ACC-005,MXN,156882943.85,1118793.15,2155062.36,-1036269.21,Saturday,5,1,29,0,Banco Azteca+,reserve
2025-03-30,ACC-005,MXN,159789844.15,6224230.22,3317329.93,2906900.2899999996,Sunday,6,1,30,0,Banco Azteca+,reserve
2025-03-31,ACC-005,MXN,159798731.2,6470687.51,6461800.46,8887.049999999814,Monday,0,0,31,1,Banco Azteca+,reserve
2025-04-01,ACC-005,MXN,162147027.59,7158123.670000016,4809827.28,2348296.3900000155,Tuesday,1,0,1,0,Banco Azteca+,reserve
2025-04-02,ACC-005,MXN,158920761.15207294,1532676.44,4882918.07,-3350241.6300000004,Wednesday,2,0,2,0,Banco Azteca+,reserve
2025-04-03,ACC-005,MXN,161308214.47,6052913.8,3541485.29,2511428.51,Thursday,3,0,3,0,Banco Azteca+,reserve
2025-04-04,ACC-005,MXN,161816986.69,4554753.67,4045981.44,508772.23,Friday,4,0,4,0,Banco Azteca+,reserve
2025-04-05,ACC-005,MXN,162905322.82,4372342.31,3284006.19,1088336.1199999996,Saturday,5,1,5,0,Banco Azteca+,reserve
2025-04-06,ACC-005,MXN,162823771.29,3016258.23,3097809.76,-81551.5299999998,Sunday,6,1,6,0,Banco Azteca+,reserve
2025-04-07,ACC-005,MXN,162115804.51,4824062.5,5532029.27,-707966.7699999996,Monday,0,0,7,0,Banco Azteca+,reserve
2025-04-08,ACC-005,MXN,163414769.39,2942102.62,1643137.74,1298964.8800000001,Tuesday,1,0,8,0,Banco Azteca+,reserve
2025-04-09,ACC-005,MXN,162803746.66,5147697.81,5758720.55,-611022.7400000002,Wednesday,2,0,9,0,Banco Azteca+,reserve
2025-04-10,ACC-005,MXN,161888673.61,6852840.42,7767913.47,-915073.0499999998,Thursday,3,0,10,0,Banco Azteca+,reserve
2025-04-11,ACC-005,MXN,165722233.14,7398309.93,3564750.4,3833559.53,Friday,4,0,11,0,Banco Azteca+,reserve
2025-04-12,ACC-005,MXN,164209853.15,1404885.32,2917265.31,-1512379.99,Saturday,5,1,12,0,Banco Azteca+,reserve
2025-04-13,ACC-005,MXN,165805653.49,6128155.19,4532354.85,1595800.3400000008,Sunday,6,1,13,0,Banco Azteca+,reserve
2025-04-14,ACC-005,MXN,167973040.32,6830193.38,4662806.56,2167386.8200000003,Monday,0,0,14,0,Banco Azteca+,reserve
2025-04-15,ACC-005,MXN,164828404.41,3555653.94,6700289.85,-3144635.9099999997,Tuesday,1,0,15,0,Banco Azteca+,reserve
2025-04-16,ACC-005,MXN,163077556.03,3130649.73,4881498.11,-1750848.3800000004,Wednesday,2,0,16,0,Banco Azteca+,reserve
2025-04-17,ACC-005,MXN,159966541.74,4705149.61,7816163.9,-3111014.29,Thursday,3,0,17,0,Banco Azteca+,reserve
2025-04-18,ACC-005,MXN,162981194.94,4231599.24,1216946.04,3014653.2,Friday,4,0,18,0,Banco Azteca+,reserve
2025-04-19,ACC-005,MXN,164812234.07,2777924.25,946885.13,1831039.12,Saturday,5,1,19,0,Banco Azteca+,reserve
2025-04-20,ACC-005,MXN,164893545.38,2048007.9500000023,1966696.64,81311.31000000238,Sunday,6,1,20,0,Banco Azteca+,reserve
2025-04-21,ACC-005,MXN,162809217.46,4495486.14,6579814.06,-2084327.92,Monday,0,0,21,0,Banco Azteca+,reserve
2025-04-22,ACC-005,MXN,160829700.53,2388631.21,4368148.14,-1979516.9299999997,Tuesday,1,0,22,0,Banco Azteca+,reserve
2025-04-23,ACC-005,MXN,162595807.96,5925027.14,4158919.71,1766107.4299999997,Wednesday,2,0,23,0,Banco Azteca+,reserve
2025-04-24,ACC-005,MXN,158567721.11,2262021.97,6290108.82,-4028086.85,Thursday,3,0,24,0,Banco Azteca+,reserve
2025-04-25,ACC-005,MXN,160102799.11,6537897.19,5002819.2,1535077.9900000002,Friday,4,0,25,0,Banco Azteca+,reserve
2025-04-26,ACC-005,MXN,156923205.95,0.0,3179593.15,-3179593.15,Saturday,5,1,26,0,Banco Azteca+,reserve
2025-04-27,ACC-005,MXN,154430011.19,0.0,2493194.76,-2493194.76,Sunday,6,1,27,0,Banco Azteca+,reserve
2025-04-28,ACC-005,MXN,154541780.62,3262389.85,3150620.42,111769.43000000017,Monday,0,0,28,0,Banco Azteca+,reserve
2025-04-29,ACC-005,MXN,153833032.76,3953317.81,4662065.67,-708747.8599999999,Tuesday,1,0,29,0,Banco Azteca+,reserve
2025-04-30,ACC-005,MXN,151628741.5,3623985.89,5828277.16,-2204291.27,Wednesday,2,0,30,1,Banco Azteca+,reserve
2025-05-01,ACC-005,MXN,149162863.55,3872492.86,6338370.81,-2465877.9499999997,Thursday,3,0,1,0,Banco Azteca+,reserve
2025-05-02,ACC-005,MXN,150324440.07,4894291.85,3732715.33,1161576.5199999996,Friday,4,0,2,0,Banco Azteca+,reserve
2025-05-03,ACC-005,MXN,150826614.07,502174.0,0.0,502174.0,Saturday,5,1,3,0,Banco Azteca+,reserve
2025-05-04,ACC-005,MXN,151679268.18,2248422.38,1395768.27,852654.1099999999,Sunday,6,1,4,0,Banco Azteca+,reserve
2025-05-05,ACC-005,MXN,148590349.22,952249.23,4041168.18,-3088918.95,Monday,0,0,5,0,Banco Azteca+,reserve
2025-05-06,ACC-005,MXN,144613014.08,3118860.87,7096196.01,-3977335.1399999997,Tuesday,1,0,6,0,Banco Azteca+,reserve
2025-05-07,ACC-005,MXN,143945729.41,1875950.95,2543235.62,-667284.6700000002,Wednesday,2,0,7,0,Banco Azteca+,reserve
2025-05-08,ACC-005,MXN,143302589.23,5916125.78,6559265.96,-643140.1799999997,Thursday,3,0,8,0,Banco Azteca+,reserve
2025-05-09,ACC-005,MXN,142854199.56,3231497.84,3679887.51,-448389.6699999999,Friday,4,0,9,0,Banco Azteca+,reserve
2025-05-10,ACC-005,MXN,145448768.1,2594568.54,8.381903171539307e-09,2594568.5399999917,Saturday,5,1,10,0,Banco Azteca+,reserve
2025-05-11,ACC-005,MXN,143995347.14,0.0,1453420.9600000083,-1453420.9600000083,Sunday,6,1,11,0,Banco Azteca+,reserve
2025-05-12,ACC-005,MXN,146566557.8,6551630.72,3980420.0599999735,2571210.660000026,Monday,0,0,12,0,Banco Azteca+,reserve
2025-05-13,ACC-005,MXN,144759608.35,4544936.32,6351885.76,-1806949.4399999995,Tuesday,1,0,13,0,Banco Azteca+,reserve
2025-05-14,ACC-005,MXN,148355050.82,7392706.34,3797263.88,3595442.46,Wednesday,2,0,14,0,Banco Azteca+,reserve
2025-05-15,ACC-005,MXN,145330251.64,4425673.39,7450472.58,-3024799.1900000004,Thursday,3,0,15,0,Banco Azteca+,reserve
2025-05-16,ACC-005,MXN,141333988.94,2147691.51,6143954.21,-3996262.7,Friday,4,0,16,0,Banco Azteca+,reserve
2025-05-17,ACC-005,MXN,139636867.5,256781.91,1953903.34,-1697121.4300000002,Saturday,5,1,17,0,Banco Azteca+,reserve
2025-05-18,ACC-005,MXN,140524109.76,1336856.77,449614.51,887242.26,Sunday,6,1,18,0,Banco Azteca+,reserve
2025-05-19,ACC-005,MXN,138473137.48,2834228.06,4885200.34,-2050972.2799999998,Monday,0,0,19,0,Banco Azteca+,reserve
2025-05-20,ACC-005,MXN,139754395.54,5532748.67,4251490.61,1281258.0599999996,Tuesday,1,0,20,0,Banco Azteca+,reserve
2025-05-21,ACC-005,MXN,138774632.11,4290618.09,5270381.52,-979763.4299999997,Wednesday,2,0,21,0,Banco Azteca+,reserve
2025-05-22,ACC-005,MXN,136122216.91,2814878.59,5467293.78,-2652415.1900000004,Thursday,3,0,22,0,Banco Azteca+,reserve
2025-05-23,ACC-005,MXN,133421166.63,5198974.5,7900024.78,-2701050.2800000003,Friday,4,0,23,0,Banco Azteca+,reserve
2025-05-24,ACC-005,MXN,133423805.18,1099251.4,1096612.85,2638.5499999998137,Saturday,5,1,24,0,Banco Azteca+,reserve
2025-05-25,ACC-005,MXN,133250169.71,2627069.19,2800704.6600000137,-173635.4700000137,Sunday,6,1,25,0,Banco Azteca+,reserve
2025-05-26,ACC-005,MXN,132807879.78,3284500.55,3726790.48,-442289.93000000017,Monday,0,0,26,0,Banco Azteca+,reserve
2025-05-27,ACC-005,MXN,134360025.5,4702900.79,3150755.07,1552145.7200000002,Tuesday,1,0,27,0,Banco Azteca+,reserve
2025-05-28,ACC-005,MXN,133419335.01,3479207.19,4419897.68,-940690.4899999998,Wednesday,2,0,28,0,Banco Azteca+,reserve
2025-05-29,ACC-005,MXN,135287922.57,5331354.82,3462767.27,1868587.5500000003,Thursday,3,0,29,0,Banco Azteca+,reserve
2025-05-30,ACC-005,MXN,135117747.95,1566114.01,1736288.62,-170174.6100000001,Friday,4,0,30,0,Banco Azteca+,reserve
2025-05-31,ACC-005,MXN,135117747.95,0.0,0.0,0.0,Saturday,5,1,31,1,Banco Azteca+,reserve
2025-06-01,ACC-005,MXN,136407135.26999998,1412506.399999993,123119.08,1289387.3199999928,Sunday,6,1,1,0,Banco Azteca+,reserve
2025-06-02,ACC-005,MXN,136231621.47,3133606.15,3309119.95,-175513.80000000028,Monday,0,0,2,0,Banco Azteca+,reserve
2025-06-03,ACC-005,MXN,133557378.13,3486837.64,6161080.98,-2674243.3400000003,Tuesday,1,0,3,0,Banco Azteca+,reserve
2025-06-04,ACC-005,MXN,134152801.2,4890801.19,4295378.12,595423.0700000003,Wednesday,2,0,4,0,Banco Azteca+,reserve
2025-06-05,ACC-005,MXN,133847209.67,3406104.37,3711695.89,-305591.52,Thursday,3,0,5,0,Banco Azteca+,reserve
2025-06-06,ACC-005,MXN,133236300.75,4454095.79,5065004.71,-610908.9199999999,Friday,4,0,6,0,Banco Azteca+,reserve
2025-06-07,ACC-005,MXN,131871830.11,389559.62,1754030.2600000007,-1364470.6400000006,Saturday,5,1,7,0,Banco Azteca+,reserve
2025-06-08,ACC-005,MXN,129904679.84,0.0,1967150.27,-1967150.27,Sunday,6,1,8,0,Banco Azteca+,reserve
2025-06-09,ACC-005,MXN,130998760.27,4887207.93,3793127.5,1094080.4299999997,Monday,0,0,9,0,Banco Azteca+,reserve
2025-06-10,ACC-005,MXN,134270802.03,6309590.65,3037548.89,3272041.7600000002,Tuesday,1,0,10,0,Banco Azteca+,reserve
2025-06-11,ACC-005,MXN,134342321.59,4320083.05,4248563.49,71519.55999999959,Wednesday,2,0,11,0,Banco Azteca+,reserve
2025-06-12,ACC-005,MXN,134092477.79,3895527.43,4145371.24,-249843.81000000006,Thursday,3,0,12,0,Banco Azteca+,reserve
2025-06-13,ACC-005,MXN,132830863.73,4166394.12,5428008.18,-1261614.0599999996,Friday,4,0,13,0,Banco Azteca+,reserve
2025-06-14,ACC-005,MXN,134557647.0,3424029.31,1697246.04,1726783.27,Saturday,5,1,14,0,Banco Azteca+,reserve
2025-06-15,ACC-005,MXN,136491352.1,2711761.89,778056.79,1933705.1,Sunday,6,1,15,0,Banco Azteca+,reserve
2025-06-16,ACC-005,MXN,138303884.88,5140203.52,3327670.73,1812532.7899999996,Monday,0,0,16,0,Banco Azteca+,reserve
2025-06-17,ACC-005,MXN,136478299.96,5657541.610000013,7483126.53,-1825584.919999987,Tuesday,1,0,17,0,Banco Azteca+,reserve
2025-06-18,ACC-005,MXN,139031071.43,3927730.98,1374959.52,2552771.46,Wednesday,2,0,18,0,Banco Azteca+,reserve
2025-06-19,ACC-005,MXN,136278328.42,3408940.46999998,6161683.48,-2752743.0100000203,Thursday,3,0,19,0,Banco Azteca+,reserve
2025-06-20,ACC-005,MXN,136420280.27,4842073.65,4700121.8,141951.85000000056,Friday,4,0,20,0,Banco Azteca+,reserve
2025-06-21,ACC-005,MXN,137026279.5,3013071.56,2407072.33,605999.23,Saturday,5,1,21,0,Banco Azteca+,reserve
2025-06-22,ACC-005,MXN,137325409.94,3312918.87,3013788.43,299130.43999999994,Sunday,6,1,22,0,Banco Azteca+,reserve
2025-06-23,ACC-005,MXN,138647722.31,6209443.68,4887131.31,1322312.37,Monday,0,0,23,0,Banco Azteca+,reserve
2025-06-24,ACC-005,MXN,140051373.1,5414553.21,4010902.4200000083,1403650.7899999917,Tuesday,1,0,24,0,Banco Azteca+,reserve
2025-06-25,ACC-005,MXN,136538564.71,3359187.07,6871995.46,-3512808.39,Wednesday,2,0,25,0,Banco Azteca+,reserve
2025-06-26,ACC-005,MXN,135461717.97,4391359.7,5468206.44,-1076846.7400000002,Thursday,3,0,26,0,Banco Azteca+,reserve
2025-06-27,ACC-005,MXN,136152919.05999997,4231471.89,3540270.8,691201.0899999999,Friday,4,0,27,0,Banco Azteca+,reserve
2025-06-28,ACC-005,MXN,134103802.49,1648788.5700000222,3697905.14,-2049116.569999978,Saturday,5,1,28,0,Banco Azteca+,reserve
2025-06-29,ACC-005,MXN,136457646.17,2353843.68,0.0,2353843.68,Sunday,6,1,29,0,Banco Azteca+,reserve
2025-06-30,ACC-005,MXN,133458937.2,3800011.87,6798720.83,-2998708.96,Monday,0,0,30,1,Banco Azteca+,reserve
2025-07-01,ACC-005,MXN,135309588.03,3718437.1,1867786.26,1850650.84,Tuesday,1,0,1,0,Banco Azteca+,reserve
2025-07-02,ACC-005,MXN,136677103.01,6620764.29,5253249.31,1367514.9800000004,Wednesday,2,0,2,0,Banco Azteca+,reserve
